gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014451	5	2.903958039	0.842215209	L3Base	Ki3
Zm00001d014456	5	2.903958039	0.973828987	L3Base	Ki3
Zm00001d014458	31	18.00453984	5.388967328	L3Base	Ki3
Zm00001d014451	5	3.896115255	1.129963821	L3Tip	A6
Zm00001d014456	10	7.792230509	2.613088702	L3Tip	A6
Zm00001d014458	86	67.01318238	20.05782172	L3Tip	A6
Zm00001d014451	3	0.938546174	0.272200166	LMAD	Va85
Zm00001d014456	103	32.22341864	10.8059754	LMAD	Va85
Zm00001d014458	225	70.39096304	21.0688306	LMAD	Va85
Zm00001d014451	1	0.458103974	0.132860781	LMAN	Va85
Zm00001d014456	27	12.36880729	4.147822698	LMAN	Va85
Zm00001d014458	65	29.77675828	8.912528668	LMAN	Va85
Zm00001d014451	5	2.897171656	0.840247	L3Base	Va59
Zm00001d014456	13	7.532646304	2.526038331	L3Base	Va59
Zm00001d014458	51	29.55115089	8.845001762	L3Base	Va59
Zm00001d014451	0	0	0	Kern	Va59
Zm00001d014456	7	2.577575617	0.864378141	Kern	Va59
Zm00001d014458	5	1.841125441	0.551070171	Kern	Va59
Zm00001d014451	16	5.182978684	1.503184073	GRoot	Va59
Zm00001d014456	5	1.619680839	0.543152528	GRoot	Va59
Zm00001d014458	31	10.0420212	3.005693266	GRoot	Va59
Zm00001d014451	0	0	0	L3Tip	Va59
Zm00001d014456	21	24.62016139	8.256258011	L3Tip	Va59
Zm00001d014458	49	57.44704324	17.19456547	L3Tip	Va59
Zm00001d014451	3	2.327690987	0.675084393	LMAD	Va59
Zm00001d014456	90	69.83072961	23.41741436	LMAD	Va59
Zm00001d014458	38	29.48408584	8.824928416	LMAD	Va59
Zm00001d014451	14	4.517832476	1.31027624	GShoot	Va59
Zm00001d014456	19	6.131344074	2.056118066	GShoot	Va59
Zm00001d014458	61	19.6848415	5.891901078	GShoot	Va59
Zm00001d014451	8	3.360219655	0.974541663	GShoot	Va85
Zm00001d014456	6	2.520164741	0.845125668	GShoot	Va85
Zm00001d014458	32	13.44087862	4.023010662	GShoot	Va85
Zm00001d014451	5	2.389547426	0.693024195	GRoot	Va85
Zm00001d014456	1	0.477909485	0.16026475	GRoot	Va85
Zm00001d014458	5	2.389547426	0.715219224	GRoot	Va85
Zm00001d014451	0	0	0	L3Base	A6
Zm00001d014456	6	5.046810755	1.6924248	L3Base	A6
Zm00001d014458	36	30.28086453	9.063413508	L3Base	A6
Zm00001d014451	9	2.904630456	0.842410225	GShoot	Wf9
Zm00001d014456	8	2.581893739	0.865826203	GShoot	Wf9
Zm00001d014458	36	11.61852182	3.477558163	GShoot	Wf9
Zm00001d014451	5	1.982854229	0.575073732	GShoot	T8
Zm00001d014456	13	5.155420997	1.728846746	GShoot	T8
Zm00001d014458	28	11.10398368	3.323550938	GShoot	T8
Zm00001d014451	0	0	0	L3Tip	Ms71
Zm00001d014456	9	10.30480361	3.455668549	L3Tip	Ms71
Zm00001d014458	91	104.1930143	31.18617609	L3Tip	Ms71
Zm00001d014451	5	1.013636376	0.293978067	LMAD	W22R-rstd
Zm00001d014456	100	20.27272753	6.79836604	LMAD	W22R-rstd
Zm00001d014458	283	57.37181891	17.17204996	LMAD	W22R-rstd
Zm00001d014451	1	0.351461322	0.101931938	Kern	W22R-rstd
Zm00001d014456	22	7.732149093	2.592940675	Kern	W22R-rstd
Zm00001d014458	10	3.514613224	1.051964449	Kern	W22R-rstd
Zm00001d014451	5	0.919224912	0.266596552	LMAN	W22R-rstd
Zm00001d014456	61	11.21454392	3.760745783	LMAN	W22R-rstd
Zm00001d014458	396	72.80261302	21.79066537	LMAN	W22R-rstd
Zm00001d014451	3	1.803348961	0.52301304	GRoot	CML330
Zm00001d014456	0	0	0	GRoot	CML330
Zm00001d014458	11	6.612279523	1.979131853	GRoot	CML330
Zm00001d014451	0	0	0	LMAN	CML330
Zm00001d014456	4	3.270193462	1.096644353	LMAN	CML330
Zm00001d014458	51	41.69496664	12.47978648	LMAN	CML330
Zm00001d014451	14	5.95927805	1.728328901	LMAN	W64A
Zm00001d014456	153	65.12639583	21.83983764	LMAN	W64A
Zm00001d014458	283	120.4625492	36.05583632	LMAN	W64A
Zm00001d014451	6	2.710523148	0.786114602	GShoot	W64A
Zm00001d014456	4	1.807015432	0.605974323	GShoot	W64A
Zm00001d014458	22	9.938584875	2.974733575	GShoot	W64A
Zm00001d014451	1	0.357810244	0.103773273	Kern	A556
Zm00001d014456	17	6.082774146	2.039830364	Kern	A556
Zm00001d014458	4	1.431240976	0.428387003	Kern	A556
Zm00001d014451	9	5.652797316	1.639442377	L3Base	CML206
Zm00001d014456	2	1.256177181	0.421253247	L3Base	CML206
Zm00001d014458	34	21.35501208	6.39180248	L3Base	CML206
Zm00001d014451	4	2.399945022	0.69603974	LMAD	CML330
Zm00001d014456	38	22.79947771	7.645700105	LMAD	CML330
Zm00001d014458	143	85.79803455	25.68034557	LMAD	CML330
Zm00001d014451	0	0	0	L3Tip	CML206
Zm00001d014456	41	28.12056684	9.430102897	L3Tip	CML206
Zm00001d014458	14	9.602144774	2.874033156	L3Tip	CML206
Zm00001d014451	4	1.767658091	0.512661859	LMAD	CML206
Zm00001d014456	93	41.09805061	13.78204246	LMAD	CML206
Zm00001d014458	99	43.74953775	13.09474342	LMAD	CML206
Zm00001d014451	5	1.479234414	0.429012301	GRoot	CML202
Zm00001d014456	5	1.479234414	0.496054465	GRoot	CML202
Zm00001d014458	24	7.100325187	2.125209574	GRoot	CML202
Zm00001d014451	4	1.205677372	0.349674412	GShoot	CML206
Zm00001d014456	4	1.205677372	0.404318367	GShoot	CML206
Zm00001d014458	44	13.26245109	3.969605235	GShoot	CML206
Zm00001d014451	3	1.505469761	0.43662116	LMAD	T234
Zm00001d014456	46	23.08386967	7.74106964	LMAD	T234
Zm00001d014458	139	69.75343225	20.87801025	LMAD	T234
Zm00001d014451	1	0.362200408	0.105046522	LMAN	T234
Zm00001d014456	22	7.968408974	2.672169341	LMAN	T234
Zm00001d014458	91	32.96023712	9.865380761	LMAN	T234
Zm00001d014451	1	0.472799054	0.137122696	Kern	Oh43
Zm00001d014456	15	7.091985817	2.378264862	Kern	Oh43
Zm00001d014458	10	4.727990545	1.415142336	Kern	Oh43
Zm00001d014451	5	2.684370055	0.778529598	L3Tip	Oh43
Zm00001d014456	14	7.516236155	2.520535263	L3Tip	Oh43
Zm00001d014458	147	78.92047962	23.62181372	L3Tip	Oh43
Zm00001d014451	2	1.245902616	0.361340666	L3Tip	A556
Zm00001d014456	17	10.59017223	3.551365605	L3Tip	A556
Zm00001d014458	80	49.83610463	14.91652338	L3Tip	A556
Zm00001d014451	0	0	0	Kern	W22
Zm00001d014456	7	3.251843698	1.090490845	Kern	W22
Zm00001d014458	4	1.858196399	0.556179706	Kern	W22
Zm00001d014451	3	1.543358478	0.447609767	LMAD	T8
Zm00001d014456	143	73.56675411	24.67027301	LMAD	T8
Zm00001d014458	68	34.98279216	10.47075491	LMAD	T8
Zm00001d014451	0	0	0	Kern	W182B
Zm00001d014456	25	9.89066434	3.316788846	Kern	W182B
Zm00001d014458	7	2.769386015	0.828909313	Kern	W182B
Zm00001d014451	21	7.127651501	2.06718431	GShoot	W182B
Zm00001d014456	2	0.678823953	0.227640494	GShoot	W182B
Zm00001d014458	50	16.97059881	5.079496801	GShoot	W182B
Zm00001d014451	1	0.339955572	0.098595004	GRoot	W182B
Zm00001d014456	10	3.399555721	1.140025393	GRoot	W182B
Zm00001d014458	20	6.799111442	2.035052811	GRoot	W182B
Zm00001d014451	2	0.643720852	0.186693983	Kern	W153R
Zm00001d014456	7	2.253022983	0.755540906	Kern	W153R
Zm00001d014458	7	2.253022983	0.674355876	Kern	W153R
Zm00001d014451	2	1.175845826	0.341022571	LMAD	W182B
Zm00001d014456	47	27.63237691	9.266390646	LMAD	W182B
Zm00001d014458	89	52.32513925	15.66152028	LMAD	W182B
Zm00001d014451	6	3.443001512	0.998550322	L3Tip	W182B
Zm00001d014456	37	21.23184266	7.120000891	L3Tip	W182B
Zm00001d014458	320	183.6267473	54.96161248	L3Tip	W182B
Zm00001d014451	19	4.373274613	1.268351106	L3Base	W182B
Zm00001d014456	20	4.603446961	1.543744789	L3Base	W182B
Zm00001d014458	90	20.71551132	6.200392494	L3Base	W182B
Zm00001d014451	0	0	0	LMAN	Tzi9
Zm00001d014456	38	12.94744247	4.341865349	LMAN	Tzi9
Zm00001d014458	129	43.95315996	13.1556899	LMAN	Tzi9
Zm00001d014451	0	0	0	LMAN	A6
Zm00001d014456	20	11.67186549	3.914106468	LMAN	A6
Zm00001d014458	85	49.60542832	14.84747929	LMAN	A6
Zm00001d014451	1	0.911641429	0.264397166	L3Tip	Tzi9
Zm00001d014456	24	21.8793943	7.337154358	L3Tip	Tzi9
Zm00001d014458	19	17.32118715	5.184431952	L3Tip	Tzi9
Zm00001d014451	3	1.377004726	0.399363319	L3Base	Tzi9
Zm00001d014456	3	1.377004726	0.461772208	L3Base	Tzi9
Zm00001d014458	40	18.36006301	5.495379529	L3Base	Tzi9
Zm00001d014451	8	3.06007882	0.887493857	L3Base	Tzi25
Zm00001d014456	11	4.207608377	1.411002139	L3Base	Tzi25
Zm00001d014458	67	25.62816012	7.670805183	L3Base	Tzi25
Zm00001d014451	2	1.462759059	0.424234066	L3Tip	Tzi25
Zm00001d014456	78	57.04760331	19.13065168	L3Tip	Tzi25
Zm00001d014458	162	118.4834838	35.46347914	L3Tip	Tzi25
Zm00001d014451	0	0	0	LMAD	Tzi9
Zm00001d014456	27	19.79528255	6.638257061	LMAD	Tzi9
Zm00001d014458	51	37.39108927	11.19158613	LMAD	Tzi9
Zm00001d014451	0	0	0	Kern	Tzi25
Zm00001d014456	13	4.637987648	1.55532785	Kern	Tzi25
Zm00001d014458	12	4.281219368	1.281418548	Kern	Tzi25
Zm00001d014451	1	0.552299102	0.160179554	LMAD	U267Y
Zm00001d014456	58	32.0333479	10.74223605	LMAD	U267Y
Zm00001d014458	211	116.5351104	34.88030843	LMAD	U267Y
Zm00001d014451	0	0	0	Kern	Tzi9
Zm00001d014456	5	2.543678586	0.853010928	Kern	Tzi9
Zm00001d014458	12	6.104828606	1.827245916	Kern	Tzi9
Zm00001d014451	2	1.919177265	0.556605935	L3Tip	Pa880
Zm00001d014456	40	38.3835453	12.87174557	L3Tip	Pa880
Zm00001d014458	42	40.30272256	12.0630717	L3Tip	Pa880
Zm00001d014451	8	3.891463413	1.128614679	L3Base	Pa880
Zm00001d014456	13	6.323628046	2.120599613	L3Base	Pa880
Zm00001d014458	32	15.56585365	4.659040303	L3Base	Pa880
Zm00001d014451	4	1.518424185	0.440378244	LMAD	A6
Zm00001d014456	60	22.77636278	7.637948619	LMAD	A6
Zm00001d014458	158	59.97775532	17.95203691	LMAD	A6
Zm00001d014451	7	2.008291805	0.58245122	GShoot	Pa875
Zm00001d014456	6	1.721392976	0.577261226	GShoot	Pa875
Zm00001d014458	63	18.07462624	5.409945	GShoot	Pa875
Zm00001d014451	8	3.653303734	1.059542846	LMAD	Pa875
Zm00001d014456	99	45.20963371	15.16084296	LMAD	Pa875
Zm00001d014458	110	50.23292634	15.03529672	LMAD	Pa875
Zm00001d014451	0	0	0	Kern	Pa875
Zm00001d014456	2	1.120397649	0.375720204	Kern	Pa875
Zm00001d014458	4	2.240795298	0.670695989	Kern	Pa875
Zm00001d014451	5	2.21794579	0.643255739	LMAN	Pa880
Zm00001d014456	74	32.82559769	11.00791338	LMAN	Pa880
Zm00001d014458	128	56.77941222	16.99473577	LMAN	Pa880
Zm00001d014451	0	0	0	LMAD	Pa880
Zm00001d014456	223	76.24704375	25.56909583	LMAD	Pa880
Zm00001d014458	144	49.23575919	14.73683304	LMAD	Pa880
Zm00001d014451	0	0	0	GRoot	Pa880
Zm00001d014456	10	5.692584065	1.908981913	GRoot	Pa880
Zm00001d014458	9	5.123325659	1.533470715	GRoot	Pa880
Zm00001d014451	6	2.24885245	0.652219388	GShoot	Pa880
Zm00001d014456	9	3.373278675	1.131213506	GShoot	Pa880
Zm00001d014458	38	14.24273218	4.263014721	GShoot	Pa880
Zm00001d014451	15	8.197973421	2.3776025	GShoot	MR12
Zm00001d014456	6	3.279189369	1.099661089	GShoot	MR12
Zm00001d014458	34	18.58207309	5.561829718	GShoot	MR12
Zm00001d014451	7	2.422808999	0.702670823	GRoot	MR02
Zm00001d014456	4	1.384462285	0.464273067	GRoot	MR02
Zm00001d014458	28	9.691235997	2.900699191	GRoot	MR02
Zm00001d014451	10	3.7505651	1.087750899	LMAD	MR19_Santo
Zm00001d014456	59	22.12833409	7.420635175	LMAD	MR19_Santo
Zm00001d014458	203	76.13647153	22.78852785	LMAD	MR19_Santo
Zm00001d014451	10	4.687638922	1.359524049	GRoot	CH9
Zm00001d014456	5	2.343819461	0.785989088	GRoot	CH9
Zm00001d014458	10	4.687638922	1.403064628	GRoot	CH9
Zm00001d014451	7	2.890578487	0.838334828	GRoot	MR19
Zm00001d014456	1	0.412939784	0.138477459	GRoot	MR19
Zm00001d014458	17	7.019976326	2.101160229	GRoot	MR19
Zm00001d014451	3	1.741744988	0.505146458	LMAN	MR19_Santo
Zm00001d014456	26	15.09512323	5.062080224	LMAN	MR19_Santo
Zm00001d014458	116	67.34747286	20.15787874	LMAN	MR19_Santo
Zm00001d014451	22	4.830834756	1.401054163	L3Base	MR19_Santo
Zm00001d014456	20	4.39166796	1.472725674	L3Base	MR19_Santo
Zm00001d014458	82	18.00583863	5.389356071	L3Base	MR19_Santo
Zm00001d014451	0	0	0	L3Tip	MR19
Zm00001d014456	21	19.71281158	6.610600798	L3Tip	MR19
Zm00001d014458	107	100.4414685	30.06329498	L3Tip	MR19
Zm00001d014451	1	0.665480814	0.193004877	LMAN	MR20_Shoepeg
Zm00001d014456	42	27.9501942	9.372969217	LMAN	MR20_Shoepeg
Zm00001d014458	131	87.17798668	26.09338123	LMAN	MR20_Shoepeg
Zm00001d014451	0	0	0	Kern	MR19_Santo
Zm00001d014456	3	1.358199763	0.455466051	Kern	MR19_Santo
Zm00001d014458	3	1.358199763	0.406524922	Kern	MR19_Santo
Zm00001d014451	0	0	0	LMAN	Pa875
Zm00001d014456	35	16.1999082	5.43256479	LMAN	Pa875
Zm00001d014458	129	59.70823309	17.87136579	LMAN	Pa875
Zm00001d014451	4	2.365241474	0.685974905	L3Tip	Pa762
Zm00001d014456	10	5.913103685	1.982932155	L3Tip	Pa762
Zm00001d014458	76	44.93958801	13.45093924	L3Tip	Pa762
Zm00001d014451	2	1.651216693	0.478891152	LMAD	CML96
Zm00001d014456	45	37.15237559	12.45887847	LMAD	CML96
Zm00001d014458	52	42.93163401	12.84993535	LMAD	CML96
Zm00001d014451	1	0.551337014	0.159900526	Kern	CML85
Zm00001d014456	6	3.308022086	1.109330009	Kern	CML85
Zm00001d014458	10	5.513370143	1.650215547	Kern	CML85
Zm00001d014451	1	0.54752575	0.158795171	LMAN	B64
Zm00001d014456	26	14.23566951	4.773866367	LMAN	B64
Zm00001d014458	72	39.42185402	11.79941754	LMAN	B64
Zm00001d014451	9	2.827436275	0.820022121	L3Base	CH9
Zm00001d014456	9	2.827436275	0.948167765	L3Base	CH9
Zm00001d014458	62	19.47789434	5.829959394	L3Base	CH9
Zm00001d014451	0	0	0	Kern	P39Goodman-Buckler
Zm00001d014456	13	4.28485964	1.436907995	Kern	P39Goodman-Buckler
Zm00001d014458	10	3.296045877	0.98654471	Kern	P39Goodman-Buckler
Zm00001d014451	0	0	0	L3Tip	P39Goodman-Buckler
Zm00001d014456	37	24.58516482	8.244522072	L3Tip	P39Goodman-Buckler
Zm00001d014458	101	67.11085532	20.08705637	L3Tip	P39Goodman-Buckler
Zm00001d014451	3	1.204762479	0.349409072	L3Base	P39Goodman-Buckler
Zm00001d014456	21	8.433337356	2.828080938	L3Base	P39Goodman-Buckler
Zm00001d014458	103	41.3635118	12.38057821	L3Base	P39Goodman-Buckler
Zm00001d014451	2	1.279148406	0.370982716	LMAN	P39Goodman-Buckler
Zm00001d014456	99	63.31784612	21.2333488	LMAN	P39Goodman-Buckler
Zm00001d014458	107	68.43443974	20.48322052	LMAN	P39Goodman-Buckler
Zm00001d014451	1	0.342009742	0.099190761	Kern	CML84
Zm00001d014456	2	0.684019485	0.229382792	Kern	CML84
Zm00001d014458	18	6.156175361	1.842614595	Kern	CML84
Zm00001d014451	4	3.140126996	0.910709686	L3Base	CML84
Zm00001d014456	6	4.710190494	1.579540742	L3Base	CML84
Zm00001d014458	27	21.19585722	6.344165586	L3Base	CML84
Zm00001d014451	0	0	0	LMAN	CML85
Zm00001d014456	14	12.318694	4.131017438	LMAN	CML85
Zm00001d014458	40	35.19626857	10.53465087	LMAN	CML85
Zm00001d014451	0	0	0	LMAD	CML85
Zm00001d014456	73	48.2908498	16.19411462	LMAD	CML85
Zm00001d014458	75	49.61388678	14.85001101	LMAD	CML85
Zm00001d014451	4	1.700518023	0.493189682	LMAD	CML411
Zm00001d014456	74	31.45958342	10.54982677	LMAD	CML411
Zm00001d014458	102	43.36320958	12.97911092	LMAD	CML411
Zm00001d014451	1	0.830429126	0.240843714	LMAN	CML411
Zm00001d014456	21	17.43901164	5.848092434	LMAN	CML411
Zm00001d014458	55	45.67360191	13.67063811	LMAN	CML411
Zm00001d014451	20	9.821735701	2.848531236	GShoot	B75
Zm00001d014456	4	1.96434714	0.658734789	GShoot	B75
Zm00001d014458	24	11.78608284	3.527711117	GShoot	B75
Zm00001d014451	21	5.656901696	1.640632743	GShoot	CML411
Zm00001d014456	12	3.232515255	1.08400914	GShoot	CML411
Zm00001d014458	59	15.8932	4.757018858	GShoot	CML411
Zm00001d014451	11	4.516845537	1.309990005	GRoot	CML411
Zm00001d014456	0	0	0	GRoot	CML411
Zm00001d014458	15	6.159334823	1.843560258	GRoot	CML411
Zm00001d014451	8	4.87050657	1.41255991	L3Base	CML330
Zm00001d014456	15	9.132199819	3.062441254	L3Base	CML330
Zm00001d014458	39	23.74371953	7.106770287	L3Base	CML330
Zm00001d014451	6	2.575976355	0.74709291	GShoot	CML238
Zm00001d014456	2	0.858658785	0.287947279	GShoot	CML238
Zm00001d014458	44	18.89049327	5.65414345	GShoot	CML238
Zm00001d014451	3	2.111091194	0.612265427	LMAD	CML238
Zm00001d014456	41	28.85157965	9.675244684	LMAD	CML238
Zm00001d014458	44	30.96267084	9.267486035	LMAD	CML238
Zm00001d014451	11	6.364922795	1.845975289	L3Base	CML238
Zm00001d014456	3	1.735888035	0.582122077	L3Base	CML238
Zm00001d014458	31	17.93750969	5.368904428	L3Base	CML238
Zm00001d014451	5	1.885190944	0.546749114	LMAN	CML238
Zm00001d014456	34	12.81929842	4.298892831	LMAN	CML238
Zm00001d014458	108	40.72012439	12.18800491	LMAN	CML238
Zm00001d014451	0	0	0	Kern	CML228
Zm00001d014456	4	0.892509546	0.299298976	Kern	CML228
Zm00001d014458	21	4.685675115	1.402476838	Kern	CML228
Zm00001d014451	3	1.757484027	0.509711145	LMAD	Il14H
Zm00001d014456	46	26.94808842	9.036917645	LMAD	Il14H
Zm00001d014458	104	60.92611294	18.23589133	LMAD	Il14H
Zm00001d014451	9	3.940637064	1.142876179	GRoot	Il14H
Zm00001d014456	2	0.875697125	0.293661008	GRoot	Il14H
Zm00001d014458	6	2.627091376	0.786318879	GRoot	Il14H
Zm00001d014451	6	2.726324217	0.790697279	L3Base	CH701-30
Zm00001d014456	4	1.817549478	0.609506867	L3Base	CH701-30
Zm00001d014458	55	24.99130532	7.480187166	L3Base	CH701-30
Zm00001d014451	1	0.442109188	0.128221922	Kern	Il101
Zm00001d014456	8	3.536873507	1.186074281	Kern	Il101
Zm00001d014458	12	5.305310261	1.587940814	Kern	Il101
Zm00001d014451	8	5.132306311	1.488487909	GShoot	Il14H
Zm00001d014456	5	3.207691444	1.075684589	GShoot	Il14H
Zm00001d014458	24	15.39691893	4.608476184	GShoot	Il14H
Zm00001d014451	12	3.163099098	0.917372128	L3Base	Il101
Zm00001d014456	11	2.899507506	0.972336521	L3Base	Il101
Zm00001d014458	81	21.35091891	6.390577345	L3Base	Il101
Zm00001d014451	7	4.215851204	1.222694665	L3Tip	Il101
Zm00001d014456	4	2.409057831	0.807866476	L3Tip	Il101
Zm00001d014458	97	58.4196524	17.48567866	L3Tip	Il101
Zm00001d014451	7	3.413576452	0.990016373	GShoot	Il101
Zm00001d014456	5	2.438268895	0.817662272	GShoot	Il101
Zm00001d014458	53	25.84565028	7.735902509	GShoot	Il101
Zm00001d014451	9	3.239713279	0.939592018	GRoot	Il101
Zm00001d014456	5	1.799840711	0.603568313	GRoot	Il101
Zm00001d014458	22	7.919299127	2.370337961	GRoot	Il101
Zm00001d014451	2	1.465821725	0.42512231	LMAN	Il14H
Zm00001d014456	32	23.4531476	7.864905299	LMAN	Il14H
Zm00001d014458	140	102.6075208	30.7116195	LMAN	Il14H
Zm00001d014451	1	0.948086077	0.27496696	L3Tip	Il14H
Zm00001d014456	20	18.96172154	6.358726204	L3Tip	Il14H
Zm00001d014458	53	50.24856208	15.03997668	L3Tip	Il14H
Zm00001d014451	2	1.69366426	0.491201931	L3Tip	CML341
Zm00001d014456	30	25.4049639	8.519437927	L3Tip	CML341
Zm00001d014458	32	27.09862816	8.1109333	L3Tip	CML341
Zm00001d014451	11	5.285637439	1.532957494	L3Base	CML341
Zm00001d014456	4	1.922049978	0.64455063	L3Base	CML341
Zm00001d014458	39	18.73998728	5.609095266	L3Base	CML341
Zm00001d014451	4	1.593699726	0.462209897	LMAN	B68
Zm00001d014456	30	11.95274795	4.008299111	LMAN	B68
Zm00001d014458	211	84.06766057	25.16242459	LMAN	B68
Zm00001d014451	4	1.720230713	0.498906819	GRoot	CML333
Zm00001d014456	7	3.010403748	1.009525066	GRoot	CML333
Zm00001d014458	22	9.461268921	2.831867381	GRoot	CML333
Zm00001d014451	27	6.568547526	1.905031185	L3Base	CML333
Zm00001d014456	28	6.811827064	2.284314911	L3Base	CML333
Zm00001d014458	109	26.51746964	7.936985825	L3Base	CML333
Zm00001d014451	6	4.939540652	1.432581396	L3Tip	CML333
Zm00001d014456	22	18.11164906	6.073658302	L3Tip	CML333
Zm00001d014458	60	49.39540652	14.78461734	L3Tip	CML333
Zm00001d014451	2	0.674368079	0.19558239	Kern	CML333
Zm00001d014456	15	5.057760595	1.696096779	Kern	CML333
Zm00001d014458	9	3.034656357	0.908307799	Kern	CML333
Zm00001d014451	12	4.436955832	1.286820137	LMAD	CML341
Zm00001d014456	124	45.8485436	15.37509846	LMAD	CML341
Zm00001d014458	190	70.25180067	21.02717769	LMAD	CML341
Zm00001d014451	1	0.470024855	0.136318113	GShoot	CML341
Zm00001d014456	4	1.880099419	0.630482703	GShoot	CML341
Zm00001d014458	26	12.22064623	3.657780972	GShoot	CML341
Zm00001d014451	2	2.083889446	0.604376289	LMAN	CML341
Zm00001d014456	25	26.04861807	8.735284396	LMAN	CML341
Zm00001d014458	35	36.4680653	10.91531437	LMAN	CML341
Zm00001d014451	4	1.831651391	0.531221401	GRoot	CML341
Zm00001d014456	2	0.915825695	0.307117939	GRoot	CML341
Zm00001d014458	12	5.494954172	1.644703434	GRoot	CML341
Zm00001d014451	0	0	0	Kern	F6
Zm00001d014456	19	7.397711197	2.480788463	Kern	F6
Zm00001d014458	14	5.450945092	1.631531006	Kern	F6
Zm00001d014451	0	0	0	LMAD	F7
Zm00001d014456	49	29.05772059	9.744373104	LMAD	F7
Zm00001d014458	123	72.94080884	21.83202899	LMAD	F7
Zm00001d014451	2	0.541316296	0.156994285	Kern	B64
Zm00001d014456	11	2.97723963	0.998403632	Kern	B64
Zm00001d014458	17	4.601188519	1.377189021	Kern	B64
Zm00001d014451	4	2.722451059	0.789573973	L3Base	F6
Zm00001d014456	8	5.444902118	1.82592291	L3Base	F6
Zm00001d014458	34	23.140834	6.926319665	L3Base	F6
Zm00001d014451	2	1.751885037	0.508087308	L3Tip	F6
Zm00001d014456	14	12.26319526	4.11240619	L3Tip	F6
Zm00001d014458	50	43.79712592	13.10898711	L3Tip	F6
Zm00001d014451	8	4.724145152	1.370111703	LMAN	H95
Zm00001d014456	44	25.98279834	8.713212052	LMAN	H95
Zm00001d014458	147	86.80616718	25.98209134	LMAN	H95
Zm00001d014451	2	1.184428084	0.343511625	LMAN	F7
Zm00001d014456	41	24.28077572	8.142446587	LMAN	F7
Zm00001d014458	261	154.567865	46.2639524	LMAN	F7
Zm00001d014451	18	6.139513782	1.780601445	GShoot	F7
Zm00001d014456	1	0.341084099	0.114380986	GShoot	F7
Zm00001d014458	68	23.19371873	6.942148678	GShoot	F7
Zm00001d014451	10	5.74290426	1.665575482	L3Base	H91
Zm00001d014456	5	2.87145213	0.96292828	L3Base	H91
Zm00001d014458	37	21.24874576	6.359995739	L3Base	H91
Zm00001d014451	3	1.621419737	0.470249344	GRoot	H91
Zm00001d014456	4	2.161892982	0.724980879	GRoot	H91
Zm00001d014458	12	6.485678947	1.941238835	GRoot	H91
Zm00001d014451	0	0	0	L3Tip	F7
Zm00001d014456	37	29.43541895	9.871032513	L3Tip	F7
Zm00001d014458	114	90.69291245	27.14543922	L3Tip	F7
Zm00001d014451	0	0	0	L3Tip	H91
Zm00001d014456	1	0.838243222	0.281101013	L3Tip	H91
Zm00001d014458	59	49.45635009	14.80285845	L3Tip	H91
Zm00001d014451	7	2.999307851	0.869868866	LMAN	H91
Zm00001d014456	31	13.28264906	4.454275337	LMAN	H91
Zm00001d014458	150	64.27088253	19.23701961	LMAN	H91
Zm00001d014451	2	2.381384713	0.690656819	L3Tip	B64
Zm00001d014456	5	5.953461783	1.996466057	L3Tip	B64
Zm00001d014458	59	70.25084904	21.02689286	L3Tip	B64
Zm00001d014451	0	0	0	Kern	H84
Zm00001d014456	6	2.122638893	0.711817201	Kern	H84
Zm00001d014458	25	8.844328722	2.647210033	Kern	H84
Zm00001d014451	10	2.721488002	0.789294664	GShoot	H91
Zm00001d014456	2	0.5442976	0.1825277	GShoot	H91
Zm00001d014458	56	15.24033281	4.561608144	GShoot	H91
Zm00001d014451	2	1.25276487	0.363330879	LMAD	H91
Zm00001d014456	49	30.69273931	10.29266912	LMAD	H91
Zm00001d014458	121	75.79227462	22.68550572	LMAD	H91
Zm00001d014451	2	0.887936268	0.257522119	LMAN	CML322
Zm00001d014456	20	8.87936268	2.977653481	LMAN	CML322
Zm00001d014458	107	47.50459034	14.21867415	LMAN	CML322
Zm00001d014451	2	0.791958128	0.229686232	GRoot	CML321
Zm00001d014456	1	0.395979064	0.13278976	GRoot	CML321
Zm00001d014458	8	3.167832513	0.948168965	GRoot	CML321
Zm00001d014451	6	2.030213129	0.588808912	L3Base	CML321
Zm00001d014456	15	5.075532822	1.702056614	L3Base	CML321
Zm00001d014458	52	17.59518045	5.266441319	L3Base	CML321
Zm00001d014451	0	0	0	Kern	CML314
Zm00001d014456	4	0.964793391	0.323539031	Kern	CML314
Zm00001d014458	23	5.547562	1.660449566	Kern	CML314
Zm00001d014451	13	4.464150085	1.294707101	GShoot	CML321
Zm00001d014456	4	1.373584642	0.460625299	GShoot	CML321
Zm00001d014458	41	14.07924258	4.214080388	GShoot	CML321
Zm00001d014451	1	0.878298537	0.254726954	LMAD	CML322
Zm00001d014456	29	25.47065758	8.541468001	LMAD	CML322
