gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014447	0	0	0	Kern	Va17
Zm00001d014449	208	51.76778406	30.23819162	Kern	Va17
Zm00001d014451	1	0.248883577	0.072182012	Kern	Va17
Zm00001d014455	1	0.248883577	0.200067184	Kern	Va17
Zm00001d014456	17	4.231020813	1.418853391	Kern	Va17
Zm00001d014458	18	4.47990439	1.340887276	Kern	Va17
Zm00001d014459	2	0.497767154	0.331182405	Kern	Va17
Zm00001d014460	16	3.982137235	1.853018723	Kern	Va17
Zm00001d014461	0	0	0	Kern	Va17
Zm00001d014462	1	0.248883577	0.306884805	Kern	Va17
Zm00001d014463	51	12.69306244	12.00857374	Kern	Va17
Zm00001d014464	0	0	0	Kern	Va17
Zm00001d014442	72	47.30038502	18.10887635	LMAD	Va17
Zm00001d014443	0	0	0	LMAD	Va17
Zm00001d014444	5	3.284748959	3.724205169	LMAD	Va17
Zm00001d014445	215	141.2442053	125.3276	LMAD	Va17
Zm00001d014446	5	3.284748959	2.204529503	LMAD	Va17
Zm00001d014447	0	0	0	LMAD	Va17
Zm00001d014449	69	45.32953564	26.4775325	LMAD	Va17
Zm00001d014451	2	1.313899584	0.381061364	LMAD	Va17
Zm00001d014455	5	3.284748959	2.64047344	LMAD	Va17
Zm00001d014456	84	55.18378252	18.50562794	LMAD	Va17
Zm00001d014458	77	50.58513398	15.14071654	LMAD	Va17
Zm00001d014459	1	0.656949792	0.437092343	LMAD	Va17
Zm00001d014460	9	5.912548127	2.75130206	LMAD	Va17
Zm00001d014461	0	0	0	LMAD	Va17
Zm00001d014462	0	0	0	LMAD	Va17
Zm00001d014463	27	17.73764438	16.78112051	LMAD	Va17
Zm00001d014464	0	0	0	LMAD	Va17
Zm00001d014442	143	47.89467184	18.3363981	LMAN	Va17
Zm00001d014443	6	2.009566651	0.92992441	LMAN	Va17
Zm00001d014444	10	3.349277751	3.797367065	LMAN	Va17
Zm00001d014445	189	63.3013495	56.16801198	LMAN	Va17
Zm00001d014446	2	0.66985555	0.449567483	LMAN	Va17
Zm00001d014447	0	0	0	LMAN	Va17
Zm00001d014449	183	61.29178285	35.80127503	LMAN	Va17
Zm00001d014451	3	1.004783325	0.291410477	LMAN	Va17
Zm00001d014455	1	0.334927775	0.269234546	LMAN	Va17
Zm00001d014456	85	28.46886088	9.546901705	LMAN	Va17
Zm00001d014458	161	53.92337179	16.13988979	LMAN	Va17
Zm00001d014459	0	0	0	LMAN	Va17
Zm00001d014460	4	1.3397111	0.623411401	LMAN	Va17
Zm00001d014461	0	0	0	LMAN	Va17
Zm00001d014462	5	1.674638876	2.064906135	LMAN	Va17
Zm00001d014463	213	71.3396161	67.49254125	LMAN	Va17
Zm00001d014464	0	0	0	LMAN	Va17
Zm00001d014442	70	24.14845706	9.245197957	Kern	Va14
Zm00001d014443	4	1.379911832	0.638552444	Kern	Va14
Zm00001d014444	1	0.344977958	0.391131472	Kern	Va14
Zm00001d014445	20	6.899559161	6.122057818	Kern	Va14
Zm00001d014446	1	0.344977958	0.231528831	Kern	Va14
Zm00001d014447	0	0	0	Kern	Va14
Zm00001d014449	116	40.01744313	23.37467473	Kern	Va14
Zm00001d014451	0	0	0	Kern	Va14
Zm00001d014455	0	0	0	Kern	Va14
Zm00001d014456	13	4.484713454	1.503928053	Kern	Va14
Zm00001d014458	6	2.069867748	0.619535393	Kern	Va14
Zm00001d014459	1	0.344977958	0.229526253	Kern	Va14
Zm00001d014460	20	6.899559161	3.210590582	Kern	Va14
Zm00001d014461	0	0	0	Kern	Va14
Zm00001d014462	3	1.034933874	1.276120683	Kern	Va14
Zm00001d014463	9	3.104801622	2.93737145	Kern	Va14
Zm00001d014464	0	0	0	Kern	Va14
Zm00001d014442	37	30.06596145	11.510705	L3Tip	Va14
Zm00001d014443	2	1.625187106	0.752053265	L3Tip	Va14
Zm00001d014444	1	0.812593553	0.921307883	L3Tip	Va14
Zm00001d014445	215	174.7076139	155.0200655	L3Tip	Va14
Zm00001d014446	11	8.938529081	5.999012806	L3Tip	Va14
Zm00001d014447	4	3.250374211	1.664298111	L3Tip	Va14
Zm00001d014449	57	46.31783251	27.05480871	L3Tip	Va14
Zm00001d014451	5	4.062967764	1.17835492	L3Tip	Va14
Zm00001d014455	8	6.500748422	5.225682012	L3Tip	Va14
Zm00001d014456	38	30.87855501	10.35498156	L3Tip	Va14
Zm00001d014458	28	22.75261948	6.810122562	L3Tip	Va14
Zm00001d014459	0	0	0	L3Tip	Va14
Zm00001d014460	4	3.250374211	1.51250545	L3Tip	Va14
Zm00001d014461	0	0	0	L3Tip	Va14
Zm00001d014462	2	1.625187106	2.003929847	L3Tip	Va14
Zm00001d014463	12	9.751122634	9.225281583	L3Tip	Va14
Zm00001d014464	0	0	0	L3Tip	Va14
Zm00001d014442	35	24.67172032	9.445528454	L3Tip	Va17
Zm00001d014443	0	0	0	L3Tip	Va17
Zm00001d014444	1	0.704906295	0.799213486	L3Tip	Va17
Zm00001d014445	189	133.2272897	118.2140991	L3Tip	Va17
Zm00001d014446	8	5.639250359	3.784731785	L3Tip	Va17
Zm00001d014447	3	2.114718885	1.082805369	L3Tip	Va17
Zm00001d014449	58	40.88456511	23.88117121	L3Tip	Va17
Zm00001d014451	3	2.114718885	0.613317542	L3Tip	Va17
Zm00001d014455	15	10.57359442	8.499673974	L3Tip	Va17
Zm00001d014456	46	32.42568957	10.87380603	L3Tip	Va17
Zm00001d014458	64	45.11400288	13.50314363	L3Tip	Va17
Zm00001d014459	0	0	0	L3Tip	Va17
Zm00001d014460	3	2.114718885	0.984047876	L3Tip	Va17
Zm00001d014461	0	0	0	L3Tip	Va17
Zm00001d014462	0	0	0	L3Tip	Va17
Zm00001d014463	20	14.0981259	13.33786745	L3Tip	Va17
Zm00001d014464	0	0	0	L3Tip	Va17
Zm00001d014442	23	14.39773932	5.512151346	L3Base	Va17
Zm00001d014443	0	0	0	L3Base	Va17
Zm00001d014444	6	3.755931995	4.258426299	L3Base	Va17
Zm00001d014445	11	6.885875325	6.109915994	L3Base	Va17
Zm00001d014446	1	0.625988666	0.420126621	L3Base	Va17
Zm00001d014447	2	1.251977332	0.641053421	L3Base	Va17
Zm00001d014449	102	63.85084392	37.29605369	L3Base	Va17
Zm00001d014451	8	5.007909327	1.452409898	L3Base	Va17
Zm00001d014455	29	18.15367131	14.59298337	L3Base	Va17
Zm00001d014456	5	3.12994333	1.049612116	L3Base	Va17
Zm00001d014458	44	27.5435013	8.244088985	L3Base	Va17
Zm00001d014459	32	20.03163731	13.32776933	L3Base	Va17
Zm00001d014460	1	0.625988666	0.291293004	L3Base	Va17
Zm00001d014461	0	0	0	L3Base	Va17
Zm00001d014462	2	1.251977332	1.543745169	L3Base	Va17
Zm00001d014463	3	1.877965998	1.776694416	L3Base	Va17
Zm00001d014464	0	0	0	L3Base	Va17
Zm00001d014442	64	27.73859244	10.61967551	GShoot	Va17
Zm00001d014443	2	0.866831014	0.401124948	GShoot	Va17
Zm00001d014444	6	2.600493041	2.948404808	GShoot	Va17
Zm00001d014445	19	8.234894629	7.306916264	GShoot	Va17
Zm00001d014446	0	0	0	GShoot	Va17
Zm00001d014447	0	0	0	GShoot	Va17
Zm00001d014449	110	47.67570575	27.84795897	GShoot	Va17
Zm00001d014451	13	5.634401589	1.634107189	GShoot	Va17
Zm00001d014455	7	3.033908548	2.438833238	GShoot	Va17
Zm00001d014456	13	5.634401589	1.889470687	GShoot	Va17
Zm00001d014458	33	14.30271172	4.280967293	GShoot	Va17
Zm00001d014459	21	9.101725643	6.055705684	GShoot	Va17
Zm00001d014460	2	0.866831014	0.403364827	GShoot	Va17
Zm00001d014461	0	0	0	GShoot	Va17
Zm00001d014462	6	2.600493041	3.206526561	GShoot	Va17
Zm00001d014463	2	0.866831014	0.820086106	GShoot	Va17
Zm00001d014464	0	0	0	GShoot	Va17
Zm00001d014442	66	32.23078751	12.33950517	L3Tip	CI21E
Zm00001d014443	0	0	0	L3Tip	CI21E
Zm00001d014444	0	0	0	L3Tip	CI21E
Zm00001d014445	287	140.1550911	124.3612166	L3Tip	CI21E
Zm00001d014446	27	13.18532216	8.849209505	L3Tip	CI21E
Zm00001d014447	17	8.30186951	4.250829242	L3Tip	CI21E
Zm00001d014449	50	24.41726326	14.26242013	L3Tip	CI21E
Zm00001d014451	7	3.418416857	0.991420202	L3Tip	CI21E
Zm00001d014455	5	2.441726326	1.962802513	L3Tip	CI21E
Zm00001d014456	14	6.836833714	2.292700776	L3Tip	CI21E
Zm00001d014458	147	71.786754	21.486607	L3Tip	CI21E
Zm00001d014459	0	0	0	L3Tip	CI21E
Zm00001d014460	0	0	0	L3Tip	CI21E
Zm00001d014461	0	0	0	L3Tip	CI21E
Zm00001d014462	0	0	0	L3Tip	CI21E
Zm00001d014463	12	5.860143183	5.544127893	L3Tip	CI21E
Zm00001d014464	0	0	0	L3Tip	CI21E
Zm00001d014442	67	21.99484456	8.420690874	GShoot	CML202
Zm00001d014443	2	0.656562524	0.303823473	GShoot	CML202
Zm00001d014444	13	4.267656408	4.838612707	GShoot	CML202
Zm00001d014445	15	4.924218932	4.369315823	GShoot	CML202
Zm00001d014446	4	1.313125049	0.881291979	GShoot	CML202
Zm00001d014447	1	0.328281262	0.168090764	GShoot	CML202
Zm00001d014449	100	32.82812621	19.17530737	GShoot	CML202
Zm00001d014451	3	0.984843786	0.285627548	GShoot	CML202
Zm00001d014455	6	1.969687573	1.583350139	GShoot	CML202
Zm00001d014456	7	2.297968835	0.770613291	GShoot	CML202
Zm00001d014458	53	17.39890689	5.207694371	GShoot	CML202
Zm00001d014459	2	0.656562524	0.43683468	GShoot	CML202
Zm00001d014460	0	0	0	GShoot	CML202
Zm00001d014461	0	0	0	GShoot	CML202
Zm00001d014462	59	19.36859447	23.88236062	GShoot	CML202
Zm00001d014463	15	4.924218932	4.658674486	GShoot	CML202
Zm00001d014464	0	0	0	GShoot	CML202
Zm00001d014442	75	21.05476612	8.060783352	GRoot	CML133
Zm00001d014443	3	0.842190645	0.389722649	GRoot	CML133
Zm00001d014444	1	0.280730215	0.318288225	GRoot	CML133
Zm00001d014445	41	11.50993881	10.21290045	GRoot	CML133
Zm00001d014446	2	0.56146043	0.37681908	GRoot	CML133
Zm00001d014447	3	0.842190645	0.431229209	GRoot	CML133
Zm00001d014449	68	19.08965461	11.15049919	GRoot	CML133
Zm00001d014451	8	2.245841719	0.651346206	GRoot	CML133
Zm00001d014455	20	5.614604297	4.513347506	GRoot	CML133
Zm00001d014456	5	1.403651074	0.470707939	GRoot	CML133
Zm00001d014458	37	10.38701795	3.108954789	GRoot	CML133
Zm00001d014459	2	0.56146043	0.373559833	GRoot	CML133
Zm00001d014460	9	2.526571934	1.175696572	GRoot	CML133
Zm00001d014461	0	0	0	GRoot	CML133
Zm00001d014462	35	9.82555752	12.11536069	GRoot	CML133
Zm00001d014463	24	6.737525157	6.374195986	GRoot	CML133
Zm00001d014464	0	0	0	GRoot	CML133
Zm00001d014442	53	19.16528435	7.337398295	GShoot	CML192
Zm00001d014443	2	0.723218277	0.334668337	GShoot	CML192
Zm00001d014444	20	7.232182773	8.199753711	GShoot	CML192
Zm00001d014445	32	11.57149244	10.26751769	GShoot	CML192
Zm00001d014446	2	0.723218277	0.485381394	GShoot	CML192
Zm00001d014447	2	0.723218277	0.370311458	GShoot	CML192
Zm00001d014449	97	35.07608645	20.48836825	GShoot	CML192
Zm00001d014451	6	2.169654832	0.629250241	GShoot	CML192
Zm00001d014455	8	2.892873109	2.325460699	GShoot	CML192
Zm00001d014456	6	2.169654832	0.72758378	GShoot	CML192
Zm00001d014458	43	15.54919296	4.654053565	GShoot	CML192
Zm00001d014459	3	1.084827416	0.721774728	GShoot	CML192
Zm00001d014460	6	2.169654832	1.009611369	GShoot	CML192
Zm00001d014461	0	0	0	GShoot	CML192
Zm00001d014462	36	13.01792899	16.05170036	GShoot	CML192
Zm00001d014463	15	5.42413708	5.131633945	GShoot	CML192
Zm00001d014464	0	0	0	GShoot	CML192
Zm00001d014442	52	27.56204582	10.55208492	Kern	CML103
Zm00001d014443	8	4.240314742	1.962200251	Kern	CML103
Zm00001d014444	0	0	0	Kern	CML103
Zm00001d014445	15	7.95059014	7.054649636	Kern	CML103
Zm00001d014446	1	0.530039343	0.355731102	Kern	CML103
Zm00001d014447	0	0	0	Kern	CML103
Zm00001d014449	48	25.44188845	14.86091615	Kern	CML103
Zm00001d014451	0	0	0	Kern	CML103
Zm00001d014455	0	0	0	Kern	CML103
Zm00001d014456	1	0.530039343	0.177746258	Kern	CML103
Zm00001d014458	7	3.710275399	1.110528404	Kern	CML103
Zm00001d014459	0	0	0	Kern	CML103
Zm00001d014460	8	4.240314742	1.973157162	Kern	CML103
Zm00001d014461	0	0	0	Kern	CML103
Zm00001d014462	1	0.530039343	0.653562691	Kern	CML103
Zm00001d014463	13	6.890511455	6.518932313	Kern	CML103
Zm00001d014464	0	0	0	Kern	CML103
Zm00001d014442	49	17.26535459	6.610013242	GShoot	CML133
Zm00001d014443	1	0.352354175	0.163051446	GShoot	CML133
Zm00001d014444	0	0	0	GShoot	CML133
Zm00001d014445	39	13.74181284	12.19326782	GShoot	CML133
Zm00001d014446	1	0.352354175	0.236479312	GShoot	CML133
Zm00001d014447	0	0	0	GShoot	CML133
Zm00001d014449	101	35.5877717	20.78724983	GShoot	CML133
Zm00001d014451	9	3.171187577	0.919717975	GShoot	CML133
Zm00001d014455	5	1.761770876	1.416214531	GShoot	CML133
Zm00001d014456	4	1.409416701	0.472641416	GShoot	CML133
Zm00001d014458	50	17.61770876	5.273184305	GShoot	CML133
Zm00001d014459	19	6.69472933	4.454244398	GShoot	CML133
Zm00001d014460	11	3.875895928	1.803581167	GShoot	CML133
Zm00001d014461	0	0	0	GShoot	CML133
Zm00001d014462	50	17.61770876	21.72343867	GShoot	CML133
Zm00001d014463	6	2.114125052	2.000118308	GShoot	CML133
Zm00001d014464	0	0	0	GShoot	CML133
Zm00001d014442	73	42.5201498	16.27877098	L3Tip	CML103
Zm00001d014443	2	1.164935611	0.539072472	L3Tip	CML103
Zm00001d014444	0	0	0	L3Tip	CML103
Zm00001d014445	195	113.5812221	100.7819184	L3Tip	CML103
Zm00001d014446	10	5.824678055	3.909179902	L3Tip	CML103
Zm00001d014447	1	0.582467805	0.298242604	L3Tip	CML103
Zm00001d014449	75	43.68508541	25.51698914	L3Tip	CML103
Zm00001d014451	1	0.582467805	0.168929178	L3Tip	CML103
Zm00001d014455	8	4.659742444	3.745773669	L3Tip	CML103
Zm00001d014456	53	30.87079369	10.35237884	L3Tip	CML103
Zm00001d014458	74	43.1026176	12.90111272	L3Tip	CML103
Zm00001d014459	0	0	0	L3Tip	CML103
Zm00001d014460	8	4.659742444	2.168330593	L3Tip	CML103
Zm00001d014461	0	0	0	L3Tip	CML103
Zm00001d014462	3	1.747403416	2.154628134	L3Tip	CML103
Zm00001d014463	36	20.968841	19.83807095	L3Tip	CML103
Zm00001d014464	0	0	0	L3Tip	CML103
Zm00001d014442	51	18.95648417	7.257459484	L3Base	CML103
Zm00001d014443	0	0	0	L3Base	CML103
Zm00001d014444	0	0	0	L3Base	CML103
Zm00001d014445	11	4.088653449	3.627909005	L3Base	CML103
Zm00001d014446	0	0	0	L3Base	CML103
Zm00001d014447	0	0	0	L3Base	CML103
Zm00001d014449	151	56.12606098	32.78391412	L3Base	CML103
Zm00001d014451	5	1.85847884	0.539001984	L3Base	CML103
Zm00001d014455	42	15.61122226	12.54921403	L3Base	CML103
Zm00001d014456	8	2.973566145	0.997171745	L3Base	CML103
Zm00001d014458	79	29.36396568	8.788975061	L3Base	CML103
Zm00001d014459	78	28.99226991	19.28960074	L3Base	CML103
Zm00001d014460	0	0	0	L3Base	CML103
Zm00001d014461	0	0	0	L3Base	CML103
Zm00001d014462	21	7.805611129	9.624674635	L3Base	CML103
Zm00001d014463	6	2.230174608	2.109909753	L3Base	CML103
Zm00001d014464	0	0	0	L3Base	CML103
Zm00001d014442	54	20.24081622	7.749163944	GShoot	CML103
Zm00001d014443	1	0.37482993	0.173452073	GShoot	CML103
Zm00001d014444	0	0	0	GShoot	CML103
Zm00001d014445	33	12.36938769	10.97549928	GShoot	CML103
Zm00001d014446	1	0.37482993	0.251563711	GShoot	CML103
Zm00001d014447	0	0	0	GShoot	CML103
Zm00001d014449	108	40.48163244	23.64581334	GShoot	CML103
Zm00001d014451	13	4.87278909	1.413221894	GShoot	CML103
Zm00001d014455	3	1.12448979	0.903930699	GShoot	CML103
Zm00001d014456	5	1.87414965	0.628487475	GShoot	CML103
Zm00001d014458	44	16.49251692	4.936401353	GShoot	CML103
Zm00001d014459	15	5.62244895	3.740817665	GShoot	CML103
Zm00001d014460	2	0.74965986	0.348841256	GShoot	CML103
Zm00001d014461	0	0	0	GShoot	CML103
Zm00001d014462	30	11.2448979	13.86547213	GShoot	CML103
Zm00001d014463	4	1.49931972	1.418467096	GShoot	CML103
Zm00001d014464	0	0	0	GShoot	CML103
Zm00001d014442	55	25.75199928	9.859111517	GRoot	CML103
Zm00001d014443	1	0.468218169	0.216667362	GRoot	CML103
Zm00001d014444	0	0	0	GRoot	CML103
Zm00001d014445	11	5.150399856	4.570008746	GRoot	CML103
Zm00001d014446	0	0	0	GRoot	CML103
Zm00001d014447	2	0.936436338	0.479486092	GRoot	CML103
Zm00001d014449	25	11.70545422	6.837298025	GRoot	CML103
Zm00001d014451	3	1.404654506	0.407382397	GRoot	CML103
Zm00001d014455	4	1.872872675	1.505524658	GRoot	CML103
Zm00001d014456	0	0	0	GRoot	CML103
Zm00001d014458	16	7.4914907	2.242289943	GRoot	CML103
Zm00001d014459	1	0.468218169	0.311522401	GRoot	CML103
Zm00001d014460	2	0.936436338	0.435754461	GRoot	CML103
Zm00001d014461	0	0	0	GRoot	CML103
Zm00001d014462	31	14.51476323	17.89736527	GRoot	CML103
Zm00001d014463	13	6.086836194	5.75859621	GRoot	CML103
Zm00001d014464	0	0	0	GRoot	CML103
Zm00001d014442	99	41.86684076	16.02865266	Kern	Va99
Zm00001d014443	3	1.268692144	0.587085675	Kern	Va99
Zm00001d014444	0	0	0	Kern	Va99
Zm00001d014445	32	13.53271621	12.00773399	Kern	Va99
Zm00001d014446	0	0	0	Kern	Va99
Zm00001d014447	0	0	0	Kern	Va99
Zm00001d014449	76	32.14020099	18.77348189	Kern	Va99
Zm00001d014451	0	0	0	Kern	Va99
Zm00001d014455	0	0	0	Kern	Va99
Zm00001d014456	3	1.268692144	0.425450082	Kern	Va99
Zm00001d014458	17	7.189255484	2.151827442	Kern	Va99
Zm00001d014459	1	0.422897381	0.28136885	Kern	Va99
Zm00001d014460	2	0.845794763	0.393575972	Kern	Va99
Zm00001d014461	0	0	0	Kern	Va99
Zm00001d014462	8	3.383179051	4.17161412	Kern	Va99
Zm00001d014463	24	10.14953715	9.60221112	Kern	Va99
Zm00001d014464	0	0	0	Kern	Va99
Zm00001d014442	74	31.54215798	12.07586447	Kern	CI21E
Zm00001d014443	9	3.836208403	1.775200557	Kern	CI21E
Zm00001d014444	0	0	0	Kern	CI21E
Zm00001d014445	12	5.114944538	4.538548836	Kern	CI21E
Zm00001d014446	1	0.426245378	0.286070724	Kern	CI21E
Zm00001d014447	4	1.704981513	0.873006407	Kern	CI21E
Zm00001d014449	68	28.98468571	16.93030708	Kern	CI21E
Zm00001d014451	2	0.852490756	0.247242099	Kern	CI21E
Zm00001d014455	0	0	0	Kern	CI21E
Zm00001d014456	1	0.426245378	0.142939429	Kern	CI21E
Zm00001d014458	13	5.541189916	1.658542327	Kern	CI21E
Zm00001d014459	0	0	0	Kern	CI21E
Zm00001d014460	0	0	0	Kern	CI21E
Zm00001d014461	0	0	0	Kern	CI21E
Zm00001d014462	13	5.541189916	6.83253997	Kern	CI21E
Zm00001d014463	8	3.409963025	3.226076656	Kern	CI21E
Zm00001d014464	0	0	0	Kern	CI21E
Zm00001d014442	38	30.76905627	11.77988372	L3Tip	Va99
Zm00001d014443	0	0	0	L3Tip	Va99
Zm00001d014444	0	0	0	L3Tip	Va99
Zm00001d014445	248	200.8085777	178.1797495	L3Tip	Va99
Zm00001d014446	11	8.906832077	5.977739649	L3Tip	Va99
Zm00001d014447	2	1.619424014	0.829198164	L3Tip	Va99
Zm00001d014449	56	45.34387239	26.48590677	L3Tip	Va99
Zm00001d014451	2	1.619424014	0.469670538	L3Tip	Va99
Zm00001d014455	7	5.667984049	4.556257274	L3Tip	Va99
Zm00001d014456	13	10.52625609	3.52993162	L3Tip	Va99
Zm00001d014458	11	8.906832077	2.665918012	L3Tip	Va99
Zm00001d014459	1	0.809712007	0.538730544	L3Tip	Va99
Zm00001d014460	2	1.619424014	0.75357097	L3Tip	Va99
Zm00001d014461	0	0	0	L3Tip	Va99
Zm00001d014462	2	1.619424014	1.996823692	L3Tip	Va99
Zm00001d014463	19	15.38452813	14.5548989	L3Tip	Va99
Zm00001d014464	0	0	0	L3Tip	Va99
Zm00001d014442	28	17.68111376	6.769185973	L3Base	Va99
Zm00001d014443	0	0	0	L3Base	Va99
Zm00001d014444	0	0	0	L3Base	Va99
Zm00001d014445	15	9.472025229	8.404636406	L3Base	Va99
Zm00001d014446	0	0	0	L3Base	Va99
Zm00001d014447	0	0	0	L3Base	Va99
Zm00001d014449	79	49.88599954	29.13901842	L3Base	Va99
Zm00001d014451	3	1.894405046	0.549421417	L3Base	Va99
Zm00001d014455	24	15.15524037	12.18266911	L3Base	Va99
Zm00001d014456	4	2.525873395	0.847040038	L3Base	Va99
Zm00001d014458	29	18.31258211	5.481167947	L3Base	Va99
Zm00001d014459	52	32.83635413	21.84720834	L3Base	Va99
Zm00001d014460	0	0	0	L3Base	Va99
Zm00001d014461	0	0	0	L3Base	Va99
Zm00001d014462	12	7.577620184	9.343551398	L3Base	Va99
Zm00001d014463	1	0.631468349	0.597415656	L3Base	Va99
Zm00001d014464	0	0	0	L3Base	Va99
Zm00001d014442	84	18.33269905	7.018644354	GShoot	Va99
Zm00001d014443	1	0.218246417	0.100993252	GShoot	Va99
Zm00001d014444	0	0	0	GShoot	Va99
Zm00001d014445	37	8.07511744	7.165144135	GShoot	Va99
Zm00001d014446	1	0.218246417	0.146474106	GShoot	Va99
Zm00001d014447	0	0	0	GShoot	Va99
Zm00001d014449	178	38.84786228	22.69150834	GShoot	Va99
Zm00001d014451	11	2.40071059	0.696261772	GShoot	Va99
Zm00001d014455	25	5.456160433	4.385981055	GShoot	Va99
Zm00001d014456	10	2.182464173	0.731879334	GShoot	Va99
Zm00001d014458	67	14.62250996	4.376686609	GShoot	Va99
Zm00001d014459	36	7.856871023	5.227459097	GShoot	Va99
Zm00001d014460	8	1.745971338	0.81245758	GShoot	Va99
Zm00001d014461	0	0	0	GShoot	Va99
Zm00001d014462	53	11.56706012	14.26271284	GShoot	Va99
Zm00001d014463	11	2.40071059	2.271249376	GShoot	Va99
Zm00001d014464	0	0	0	GShoot	Va99
Zm00001d014442	69	34.79985828	13.32306978	LMAN	Va99
Zm00001d014443	1	0.504345772	0.233385364	LMAN	Va99
Zm00001d014444	0	0	0	LMAN	Va99
Zm00001d014445	99	49.93023144	44.30366587	LMAN	Va99
Zm00001d014446	1	0.504345772	0.338487095	LMAN	Va99
Zm00001d014447	0	0	0	LMAN	Va99
Zm00001d014449	158	79.686632	46.5459299	LMAN	Va99
Zm00001d014451	8	4.034766177	1.170175805	LMAN	Va99
Zm00001d014455	1	0.504345772	0.405422646	LMAN	Va99
Zm00001d014456	55	27.73901747	9.302152068	LMAN	Va99
Zm00001d014458	182	91.79093053	27.47408875	LMAN	Va99
Zm00001d014459	0	0	0	LMAN	Va99
Zm00001d014460	5	2.521728861	1.173442932	LMAN	Va99
Zm00001d014461	0	0	0	LMAN	Va99
Zm00001d014462	10	5.043457721	6.218813466	LMAN	Va99
Zm00001d014463	54	27.23467169	25.76600917	LMAN	Va99
Zm00001d014464	0	0	0	LMAN	Va99
Zm00001d014442	131	26.07054431	9.98106597	Kern	Va85
Zm00001d014443	6	1.194070732	0.552554712	Kern	Va85
Zm00001d014444	0	0	0	Kern	Va85
Zm00001d014445	9	1.791106098	1.589268942	Kern	Va85
Zm00001d014446	2	0.398023577	0.267129918	Kern	Va85
Zm00001d014447	0	0	0	Kern	Va85
Zm00001d014449	147	29.25473293	17.08804494	Kern	Va85
Zm00001d014451	2	0.398023577	0.115436072	Kern	Va85
Zm00001d014455	2	0.398023577	0.319954644	Kern	Va85
Zm00001d014456	26	5.174306505	1.735179914	Kern	Va85
Zm00001d014458	19	3.781223984	1.131764138	Kern	Va85
Zm00001d014459	0	0	0	Kern	Va85
Zm00001d014460	8	1.592094309	0.740853564	Kern	Va85
Zm00001d014461	0	0	0	Kern	Va85
Zm00001d014462	30	5.970353659	7.361718446	Kern	Va85
Zm00001d014463	33	6.567389025	6.21323465	Kern	Va85
Zm00001d014464	0	0	0	Kern	Va85
Zm00001d014442	41	39.47682424	15.11363868	L3Tip	Va85
Zm00001d014443	0	0	0	L3Tip	Va85
Zm00001d014444	0	0	0	L3Tip	Va85
Zm00001d014445	269	259.006481	229.8194152	L3Tip	Va85
Zm00001d014446	20	19.25698743	12.92415264	L3Tip	Va85
Zm00001d014447	2	1.925698743	0.986020862	L3Tip	Va85
Zm00001d014449	28	26.95978241	15.74753645	L3Tip	Va85
Zm00001d014451	0	0	0	L3Tip	Va85
Zm00001d014455	8	7.702794973	6.191957374	L3Tip	Va85
Zm00001d014456	1	0.962849372	0.322887113	L3Tip	Va85
Zm00001d014458	41	39.47682424	11.81587077	L3Tip	Va85
Zm00001d014459	0	0	0	L3Tip	Va85
Zm00001d014460	5	4.814246858	2.240226551	L3Tip	Va85
Zm00001d014461	0	0	0	L3Tip	Va85
Zm00001d014462	2	1.925698743	2.374474406	L3Tip	Va85
Zm00001d014463	1	0.962849372	0.910926558	L3Tip	Va85
Zm00001d014464	0	0	0	L3Tip	Va85
Zm00001d014442	43	42.11687663	16.1243785	LMAD	Tzi25
Zm00001d014443	0	0	0	LMAD	Tzi25
Zm00001d014444	1	0.979462247	1.110501414	LMAD	Tzi25
Zm00001d014445	292	286.0029762	253.7737145	LMAD	Tzi25
Zm00001d014446	17	16.6508582	11.17507262	LMAD	Tzi25
Zm00001d014447	0	0	0	LMAD	Tzi25
Zm00001d014449	48	47.01418787	27.46155833	LMAD	Tzi25
Zm00001d014451	0	0	0	LMAD	Tzi25
Zm00001d014455	3	2.938386742	2.36204722	LMAD	Tzi25
Zm00001d014456	87	85.21321551	28.57586033	LMAD	Tzi25
Zm00001d014458	91	89.1310645	26.67796004	LMAD	Tzi25
Zm00001d014459	0	0	0	LMAD	Tzi25
Zm00001d014460	0	0	0	LMAD	Tzi25
Zm00001d014461	0	0	0	LMAD	Tzi25
Zm00001d014462	5	4.897311236	6.038608183	LMAD	Tzi25
Zm00001d014463	9	8.815160225	8.339792077	LMAD	Tzi25
Zm00001d014464	0	0	0	LMAD	Tzi25
Zm00001d014442	143	44.42293848	17.00725057	LMAN	Tzi25
Zm00001d014443	1	0.310649919	0.143752855	LMAN	Tzi25
Zm00001d014444	15	4.659748791	5.283161895	LMAN	Tzi25
Zm00001d014445	211	65.547133	58.16072138	LMAN	Tzi25
Zm00001d014446	3	0.931949758	0.625469636	LMAN	Tzi25
Zm00001d014447	0	0	0	LMAN	Tzi25
Zm00001d014449	193	59.95543445	35.02069769	LMAN	Tzi25
Zm00001d014451	1	0.310649919	0.090095684	LMAN	Tzi25
Zm00001d014455	1	0.310649919	0.249718585	LMAN	Tzi25
Zm00001d014456	101	31.37564186	10.52167735	LMAN	Tzi25
Zm00001d014458	124	38.52059001	11.52965879	LMAN	Tzi25
Zm00001d014459	0	0	0	LMAN	Tzi25
