trait	p12	p13	p23	eff12	std12	eff13	std13	eff23	std23	Nhap1	hap1	Nhap2	hap2	Nhap3	hap3
VARI.LN.30.Aug	0.4143132783446	0.240593550573631	0.240583430077307	0.00570546012511217	0.00697110409048309	-0.0164275121201989	0.013912906087187	-0.0185923797563274	0.0157498949075623	81	0.119158618654321	85	0.124704281705882	21	0.122938872619048
VARI.LN.5.Sep	0.807999976280225	0.823865914049347	0.427799812588395	-0.00202794235546256	0.00833148721110509	0.00389525633440809	0.0174535476835846	0.0144899256792687	0.0181995055394827	81	0.124522925185185	85	0.1167743222	21	0.137071559333333
VARI.LN.16.Aug	0.961642234840693	0.839931926368273	0.529465078634475	-0.000938107218284064	0.019475827724204	0.00657414537869201	0.0324612012097139	-0.0258402784125176	0.0409512330929471	81	0.564504495061728	85	0.544224812941176	21	0.597752926190476
VEG.HN.6.Jul	0.281688140032896	0.521050458983429	0.252822572715998	0.0258889886103491	0.0239668094567085	-0.0281140173047554	0.0436455164932059	-0.062589896392526	0.0544185987856882	79	1.68834490326582	85	1.69485075027059	20	1.7170747547
VEG.HN.23.Aug	0.0953575147660665	0.819092650864725	0.359521819931803	-0.130558404026987	0.0778254634609971	-0.0296496753867831	0.129282675669515	0.14379538203282	0.156247163454338	79	3.77029918564557	88	3.47862967869318	22	3.78687989409091
VEG.HN.1.Sep	0.578911939986679	0.365242012830035	0.672157699813572	-0.0558074244768796	0.100355591846493	-0.168255011149851	0.184949981438888	-0.079632711530736	0.187645273770528	79	4.0326941855443	88	3.76333708065909	22	3.99191276818182
VEG.HN.22.Aug	0.0633411481262983	0.937203285052076	0.213498751158755	-0.15984787322113	0.0854974858872321	0.0111649086966355	0.141341990892771	0.211304461006967	0.168828186206138	79	4.48600456481013	88	4.15944463921591	22	4.41440260727273
VEG.HN.12.Aug	0.106290680252976	0.822479831410462	0.184635152653803	-0.158387576346146	0.0975210624678838	0.0359950515432455	0.15999845909125	0.254072081855404	0.190260012280327	79	4.82331260378481	88	4.44895942118182	22	4.84055991104545
VEG.HN.26.Aug	0.0527523652369081	0.281652054714286	0.848221813577214	-0.234976986632292	0.120423874920421	-0.221506128472561	0.204586139747816	-0.0419810941605662	0.218810199016126	79	4.72965402248101	88	4.30456891081818	22	4.54422005086364
VEG.HN.3.Sep	0.0184948346628288	0.497829508786625	0.540859174354097	-0.329751697697198	0.138574648630546	-0.165424436523664	0.243094542139641	0.150076742632711	0.244615770178407	79	5.81002126689873	88	5.299681407375	22	5.69434710604545
VEG.HN.14.Aug	0.175878670211541	0.285529758697591	0.0881792154926301	-0.118141611489305	0.0869010143139346	0.166738792252691	0.155255117253384	0.289512015857603	0.168214045961663	79	3.62307441364557	88	3.36127739304545	22	3.76487941281818
VEG.HN.20.Aug	0.0738185035491705	0.933655352640352	0.293711443761916	-0.161123664176192	0.0895435998024334	0.0129103775324415	0.154679552673764	0.190459256087986	0.180479209923998	79	3.91017534653165	88	3.60751265388636	22	3.93908371540909
VEG.HN.30.Aug	0.0846049082710126	0.567000831317069	0.501130024125503	-0.163366618122734	0.0941479107519758	-0.0955870830887264	0.166394914322089	0.12403402459677	0.183741456601748	79	4.32458401537975	88	3.99797264661364	22	4.2599568385
VEG.HN.5.Sep	0.238220853500479	0.65277891364301	0.333003168323039	-0.0973998216986075	0.0822762932457995	0.0603615055279992	0.133745226268635	0.163134386176029	0.167735686531533	79	3.63171653353165	88	3.36375926727273	22	3.67352761831818
VEG.HN.16.Aug	0.00780912148786678	0.387146671218603	0.0241244150625564	-0.518235902295632	0.192383779864695	0.287565428965278	0.33100780471106	0.849120159720853	0.371073778922974	79	8.39478561489873	88	7.43622083751136	22	8.25526322468182
VEG.LN.6.Jul	0.196828065318145	0.248907110377799	0.207225159036897	0.0347844073926857	0.026836844200029	-0.054596943316258	0.047061452773291	-0.0781239671191514	0.0615289208553312	80	1.639173275	82	1.68017534146341	20	1.64843795
VEG.LN.23.Aug	0.232448631251604	0.314640370330646	0.137925825765593	-0.103827248491254	0.0866244806604569	0.161918382331336	0.16019281548974	0.245826508707641	0.164387467025093	81	3.25890277777778	85	2.9756529	21	3.31287676190476
VEG.LN.1.Sep	0.251696012568053	0.722666406646792	0.5368058866315	-0.119855937505494	0.104188751853449	0.0677679740905771	0.190397265240532	0.124427320239197	0.200764170048935	81	3.78994547530864	85	3.47404678823529	21	3.85094604761905
VEG.LN.22.Aug	0.296275469125128	0.336678430386819	0.230072412418589	-0.0979774849183443	0.0935028163676596	0.162928041878358	0.168743946685092	0.223140182572657	0.18480023990202	81	3.79433612345679	85	3.50520502352941	21	3.76747064285714
VEG.LN.12.Aug	0.222387322408813	0.257109920712338	0.0689944341329116	-0.128239811552045	0.104690771548394	0.23180180398777	0.203342009902073	0.361233869641998	0.196531186433976	81	4.06700411111111	85	3.72724471764706	21	4.17892102380952
VEG.LN.26.Aug	0.429681133481416	0.249156311909023	0.396994989243558	-0.0824481531273079	0.104136272791498	0.224940731151413	0.194021824494846	0.171456254773711	0.201567255930156	81	4.06424974691358	85	3.76382155294118	21	4.18310276190476
VEG.LN.3.Sep	0.692177735971852	0.106948911889496	0.410716159985904	-0.0516777620365492	0.130297554467394	0.380617806609189	0.233916467599523	0.220552194409305	0.266992386342737	81	4.71047740740741	85	4.41691630588235	21	4.89809916666667
VEG.LN.14.Aug	0.394036001330571	0.532392990941666	0.429150933734213	-0.071173450592937	0.083281619148657	0.100832952363419	0.16092060941261	0.115396147628417	0.145364869548584	81	3.03424243827161	85	2.77790422941176	21	3.0727395952381
VEG.LN.20.Aug	0.464940130510301	0.329592381518435	0.29784351820052	-0.0601600985188401	0.0821319730519908	0.152347837567348	0.155479047393813	0.181539734017918	0.173478736208473	81	3.23673964814815	85	2.99861377058824	21	3.33450802380952
VEG.LN.30.Aug	0.469513401603634	0.445170234456688	0.520261587805091	-0.0611315624612656	0.0843211046029007	0.113330982800986	0.147832341929504	0.117621422258979	0.182302719739784	81	3.60458583333333	85	3.36331787647059	21	3.6447325952381
VEG.LN.5.Sep	0.21660025054936	0.177541126924366	0.0975751577632148	-0.117095950885204	0.0943951941129963	0.247055552650937	0.181895102380471	0.298566573496187	0.178544480478123	81	3.17535108024691	85	2.84836904705882	21	3.29600021428571
VEG.LN.16.Aug	0.16267920319215	0.347222927917664	0.232650569183064	-0.282727199265294	0.201582193699169	0.353254659959429	0.373982751005882	0.427632424975233	0.35613304507583	81	7.10409738271605	85	6.39911512352941	21	7.12657788095238
Woebbecke.HN.6.Jul	0.563099533302514	0.593304435232535	0.794678934817317	-0.0911252986076336	0.157259239695444	-0.150443235740246	0.2807383905772	0.0927902959932319	0.355606395473616	79	3.92230140559494	85	3.89434395978824	20	3.9198996205
Woebbecke.HN.23.Aug	0.0797519947263997	0.428684864011978	0.0738210942639075	-1.11458592450282	0.632137775697568	0.965354572043614	1.21457335228878	1.95193403760698	1.08094900250047	79	11.7975653837215	88	10.1815140916591	22	11.4654868302727
Woebbecke.HN.1.Sep	0.373584267056508	0.317763243068685	0.0678134831812808	-0.894478611738565	1.00250176114636	1.8334257097384	1.82559275370321	3.4629394991039	1.87663789782935	79	19.1881892731646	88	17.2815315379545	22	19.0298086927273
Woebbecke.HN.22.Aug	0.233375382115954	0.391699486133889	0.0671926722665272	-0.918484819893554	0.76785040532498	1.25311488880103	1.45639339419093	2.40880851492733	1.30238359472854	79	16.4330317173418	88	14.8214803854545	22	16.1591934322727
Woebbecke.HN.12.Aug	0.303676395288372	0.251020499161286	0.0746733741225148	-0.784144317910882	0.759933916603096	1.58410529930679	1.37170404233264	2.48849678505339	1.38221396291286	79	14.5075565234051	88	12.8363630517159	22	14.6640743795455
Woebbecke.HN.26.Aug	0.143672052515907	0.115579335095793	0.00619513371468402	-1.22633804782092	0.834601876312752	2.54626703103038	1.6034637260461	4.25598414637916	1.52343368575699	79	20.9733922094937	88	18.7962895589773	22	21.3226891613636
Woebbecke.HN.3.Sep	0.636329583215673	0.072131802484898	0.0917226821460603	0.435240003271923	0.918749348214437	2.93019064798663	1.61147186962535	2.97727649530769	1.74932603600988	79	20.4223203278481	88	19.5416816098864	22	21.0986745640909
Woebbecke.HN.14.Aug	0.168025642684317	0.512879937561155	0.108969112002968	-1.12736761322954	0.814116441405418	1.02852874299593	1.5659656119926	2.25555725100567	1.3952629247411	79	13.5976973524684	88	11.4880433559205	22	12.9853554556818
Woebbecke.HN.20.Aug	0.349622211882051	0.424600031587399	0.210797966737781	-0.695501157985268	0.741443841748931	1.07942758728497	1.34611283844039	1.79114071403598	1.42259338657269	79	13.6531887005443	88	11.9209341974432	22	13.7024642093182
Woebbecke.HN.30.Aug	0.336979320645881	0.250126423087033	0.0244710556620852	-0.948362350178092	0.984792898204085	2.17039746726506	1.8758168397897	4.16314612711783	1.82388412469455	79	20.268594454557	88	17.9543031594318	22	19.988983
Woebbecke.HN.5.Sep	0.846257722911653	0.251306915105135	0.125608789340016	-0.158105049139643	0.814109061688227	1.71247089593677	1.48376054308893	2.38770648180785	1.5464909131119	79	15.9706341532785	88	14.5414098915227	22	16.1310407540909
Woebbecke.HN.16.Aug	0.478163351318443	0.776865574463886	0.324687677478424	-0.424584092314134	0.597241734040707	0.319751350272612	1.12507387965426	0.94506791879023	0.955085218727843	79	10.7552389244304	88	10.1226419810455	22	9.54121338790909
Woebbecke.LN.6.Jul	0.96484984173164	0.404076277823833	0.64373182005149	0.00689950151706863	0.156313701402649	0.239754880498917	0.286068329595592	0.157831641541626	0.340200041427489	80	3.998898425	82	3.98218537804878	20	4.3260856
Woebbecke.LN.23.Aug	0.0969269286034032	0.361980514996093	0.109632917963121	-0.88144907582685	0.527916664152431	0.994173807440063	1.08543782954935	1.47646417487533	0.914747719491373	81	12.7380165123457	85	11.1938647764706	21	12.5951588571429
Woebbecke.LN.1.Sep	0.408852913570665	0.147182651100922	0.0674586588385849	-0.810443496180997	0.978705919975562	2.8826026727864	1.9727156597358	3.09671435571302	1.67527728123486	81	20.5079364753086	85	18.7161164470588	21	19.8598262380952
Woebbecke.LN.22.Aug	0.153994311156448	0.134492452584147	0.0191594978507593	-1.01742511299343	0.710339519347345	2.21726281217186	1.46914244607981	2.88754107345572	1.21294244099662	81	17.693108654321	85	15.8216676294118	21	17.6471835714286
Woebbecke.LN.12.Aug	0.346347492119422	0.151693318341018	0.102638705160212	-0.603240049765355	0.638711142993135	1.81498011241616	1.25608072851038	1.86140663155373	1.13008897369626	81	15.4660700061728	85	13.9028479176471	21	15.5576968333333
Woebbecke.LN.26.Aug	0.0657014666043524	0.199948093673181	0.0112888763157324	-1.34634689492599	0.726546134222482	1.90205777552319	1.47390309938372	3.13421895389792	1.21435539535951	81	21.3275188271605	85	18.9208975882353	21	20.9257757142857
Woebbecke.LN.3.Sep	0.140021586383305	0.554167930533432	0.134899320886166	-1.21138252288211	0.816829985824234	0.913091700792289	1.53825270355569	2.24808267453902	1.49163341071308	81	23.3657583888889	85	21.1653617647059	21	22.087184047619
Woebbecke.LN.14.Aug	0.239677604113094	0.109917923717056	0.0237214568976567	-0.855379938517679	0.724800410715816	2.35186457440712	1.45775512133035	3.05747649289066	1.33145295315814	81	15.0582217037037	85	13.1206657764706	21	15.6506983571429
Woebbecke.LN.20.Aug	0.156256701180403	0.192712606990103	0.0495257315998051	-0.878195081909989	0.616522743464551	1.64624315143536	1.25503164040549	2.31138433074051	1.16270706919662	81	14.9608581419753	85	13.0236759294118	21	15.1208745952381
Woebbecke.LN.30.Aug	0.0410384475234387	0.0723178572402226	0.00914180190755615	-1.79819737343235	0.873043893177986	3.17848638476736	1.74938484793927	4.1638207781893	1.56656847830781	81	21.5190210432099	85	18.4814423058824	21	21.3149278571429
Woebbecke.LN.5.Sep	0.329549299789844	0.0831157431908043	0.107045880896417	-0.717752631096371	0.733910144118053	2.4269250072318	1.3860613115305	2.23783221808843	1.3762008312212	81	17.2311767777778	85	15.3412984411765	21	17.0688236666667
Woebbecke.LN.16.Aug	0.151758786547011	0.276410049049052	0.0142395716966776	-0.651060607774824	0.452069553944324	0.913315726278984	0.834396256366061	2.24555516856643	0.900241670724604	81	11.4141627283951	85	10.2048803235294	21	10.6095769047619
